,id,normalize,posicionamento
1430,"1,18787775293185E+018", gilmar calado seu energúmeno desalmado sanguinário adúltero do próprio ser não em você não existe um ser é apenas uma massa de corrupção mentiras e enganos te cercam você vê a suas maldades doce mais no fim vai ser amargo,neutro
1431,"1,18719677218524E+018", parece que apareceu irmão perdido dela e que o cara é bolsomito 😎👉,direita
1432,"1,18787411540487E+018",isso vai acontecer com o jovem conservadorliberal daqui uns 30 anos tb fora liberalismo,esquerda
1433,"1,18787490871977E+018", oi mo eu li o texto e vc colocou que la homofobia nao eh crime mas eh crime sim desde junho,esquerda
1434,"1,18787779477424E+018",meu pai hoje me fez ter uma crise de ansiedade me obrigou a entrar na casa dele e conversar eu dopada nossa foi um show de homofobia misoginia e preconceito com meus problemas de saúde,esquerda
1435,"1,18787717900419E+018", todas as opções mas a maior é o racismo estrutural ,esquerda
1436,"1,18785468589557E+018", para que possamos te ajudar por favor nos informe seu nome de usuário pode vêlo clicando aqui  quando nos enviar essa informação uma equipe especializada entrará em contato em seu email registrado no mercado livre em até 48h,neutro
1437,"1,18787665872601E+018", olha na minha humilde opinião uma pessoa branca nunca vai sofrer algo pela sua cor da pele como uma pessoa negra ou amarela entao nao branco nao sofre racismo,esquerda
1438,"1,18787633659508E+018",picasso era um pintor muito envolvido cm a política de seu tempo em 194 filiouse ao partido comunista francês e esse período marcou sua pintura em 1945 já filiado ao partido comunista picasso empenhouse em denunciar a violência das guerras capitalistas memoriahistorica,neutro
1439,"1,18787557518205E+018",veja lula assassino🦌 bolsominios verdade veja melhor revistaveja flávio bolsonaro comanda laranjas em esquema de corrupção🦌 bolsominios revista comunista esquerdopata vejalixolulamandantedocrime,neutro
1440,"1,18787463269677E+018", impressionante a capacidade de convencimento da lavajato para delatores que são criminosos confessos tentando a…,neutro
1441,"1,18787724371393E+018", a branca que provavelmente namora branco falando sobre racismo pra ficar famosa e poder ter mais atenção de gente branca voce é a senhorita morelo do seculo 21,neutro
1442,"1,18777386255087E+018",o oleo no nordeste é terrorismo e o grenpeace só nos atrapalha  bolsomito jair,direita
1443,"1,18787543499581E+018", ja pode da voadora em comunista,direita
1444,"1,18787648597101E+018",⚠️chamem as manas do desenhofeminismo feminista desenho designer anápolis anapolis goiás goias ifg ufg ueg sexualidade lgbtq trans lesbica lésbica artesvisuais ,esquerda
1445,"1,18786753378696E+018", na america do sul existe o capitalismo de compadre dos amigos dos reis ni brasil 5 bancos e 7 empreiteiras dominam no chile a mesma merda e a solução é o socialismo não acredito nisso acredito na economia dos países ricos liberais na cultura do dinheiro e do estado minimo,direita
1446,"1,18787756433916E+018", o socialismo é podre e organizado o foro de são paulo esta por traz de tudo que esta acontecendo na américa do sul,direita
1447,"1,18787380841117E+018",ao vivo um milhão de chilenos em festa marcham no funeral do liberalismo ,esquerda
1448,"1,18772916239772E+018",finalmente posso libertar minha paixao pelo bolsonaro bolsonaroorgulhaobrasil bolsomito bolsonaroestamoscontigo,direita
1449,"1,18787777833677E+018",podcast é apresentado pela jornalista esportiva de o liberal andreia espírito santo e tem a participação da jornalista mayara almeida ,neutro
1450,"1,1878734663531E+018",e esse é o sistema previdenciário de capitalização do chile neoliberal que o paulo guedes tanto ama ,esquerda
1451,"1,18787464365649E+018", eu digo que é homofobia e o argumento deles vai cair por terra,direita
1452,"1,18787755423922E+018",quer dizer então que 9 senhor está fazendo acordo comercial com comunista,esquerda
1453,"1,18787534509097E+018",🎙no meio do ‘roubo’ da petrobras tinha uma lavajato tinha uma lavajato no meio do ‘roubo’ da petrobrasbandidobomēbandido¿lucro da petrobras petr4 sobe 37 e chega a r 908 bilhões no 3º trimestre ,direita
1454,"1,18787557796706E+018", meu deus que horror isso é o paraíso liberal,esquerda
1455,"1,18787735711112E+018", istoé o moro trabalhando contra corrupção do psdb e da família bolsonaro k ,neutro
1456,"1,18721070694654E+018", coloca aí  flamengo campeão brasileiro libertadores e mundial  graças ao bolsomito que mostrou que a austeridade financeira dá resultado a longo prazo,neutro
1457,"1,18785170568324E+018",fundamentalistas do mercado veneram o livre mercado mas ninguém quer comprar os livros deles ,esquerda
1458,"1,18787461904017E+018", esquerda nao gostou do que ele disse aposto pois alegavam homofobia,direita
1459,"1,1878765386682E+018", mais irônico é você que sempre foi preto e sentiu na pele o racismo ou seja sempre viu a repulsa da galera nessa questão…,neutro
1460,"1,18787453438655E+018", pois então repressão disfarçado de liberal,esquerda
1461,"1,18787794902397E+018", vamos falar de racismo religioso e racismo dar os conceitos certos pro que estamos discutindo e vamos desenhar pros brancos…,neutro
1462,"1,18786620669235E+018",vem com gosto socialismo ,esquerda
1463,"1,18787484546123E+018", deixa de falar besteira sua chatao cara está progredindo com o trump o país está em crescimento aceita que dói menos sua comunista,direita
1464,"1,18787450125566E+018", por que vocês gosta de atacar o que realmente gera dinheiro e o que realmente as coisas certas porque que vocês atacam tanto o capitalismo sendo que o capitalismo que gera dinheiro e o socialismo gera miséria,direita
1465,"1,1878562373812E+018",o relatório doingbusiness do banco mundial aponta que nosso país é extremamente burocrático nosso problema não é o livre mercado é o excesso de intervenção ,direita
1466,"1,18787714310935E+018",minha amg poc dioga sofreu racismo e homofobia hoje vao se fuder seus racistinha e homofobico de merda b noite 💜,esquerda
1467,"1,18746372089036E+018", bolsomito virou coach motivacional ,direita
1468,"1,18787739018745E+018", se é fato que existia e existe corrupção no brasil é fato hoje comprovado que as investigações o mp e judiciário,neutro
1469,"1,18787613272668E+018", em evento ativista estadunidense destaca legado de mariele é combustível à resistência popular cita o trabalho de…,neutro
1470,"1,1878736701376E+018",então é hora do escrever mais um texto informando pra eles o quanto estão errados já que lá é um exemplo de liberalismo pro nosso brasilzão véio ,esquerda
1471,"1,18787459730111E+018", isso vai acontecer com o jovem conservadorliberal daqui uns 30 anos tb ,esquerda
1472,"1,18787551626889E+018", pornografia aonde fi  é so um marshi não sei oque saindo do cu homofobia e crime ne k,neutro
1473,"1,18787514423408E+018", ooh pessoal tão me pedindo aí pra comentar aítragadanão é hora di manifestação nenhuma poπavocês não vêem…,neutro
1474,"1,18787750863455E+018",bolsonaro fala tanto mal de comunista pq tá babando o ovo dos chineses é um ridículo mesmo,esquerda
1475,"1,18787422958229E+018",🌈 •• atrás homofóbicos ¡por atrás ,neutro
1476,"1,18773532208547E+018", bolsomito 202,direita
1477,"1,18787669213778E+018", e aos defensores da desregulação do mercado do livre comércio sem nenhuma barreiraessa é a ética do mercado,direita
1478,"1,18773201059443E+018",eu sei q sempre fui contra o mas depois de tudo oq passamos percebi q ele realmente quer nos ajudar  sim eu apoio o  temos q admitir q ele salvo o brasil parem de ser hipócritas bolsomito sou17,direita
1479,"1,18787385744259E+018",a irresponsabilidade desse governo ainda vai matar muita gente a longo prazo por envenenamento doenças e as consequências econômicas da política liberal ,esquerda
1480,"1,1878724645478E+018",governo liberal que pensa que a economia é a mola mestra da sociedade acaba assim o campo de combate da esquerda é outro pr não deixe de ouvir ,neutro
1481,"1,18787757724086E+018", e nada menino e o povo de saco cheio de tantas malandragens e corrupção,neutro
1482,"1,18745584355552E+018", ensinando às nossas filhas o verdadeiro empoderamento bolsonaro brasil direita bolsonaropresidente jairbolsona…,direita
1483,"1,18787663069131E+018", esse parasita não tem time não tem religião não tem nem mesmo partido político é um baita oportunista cadê o baita macho que metia o pau em comunista,neutro
1484,"1,18787262222425E+018", esorreu lágrima de todos os lugares do liberal brasileiro agora,neutro
1485,"1,18786534073224E+018",a única vez q eu vi o socialismo funcionar foi agr na aula de calculo avançado,direita
1486,"1,18787138549601E+018",eu e as meninas da faculdade dando uma aula de feminismo pro menino da minha sala q é machista e votou no biroliroele falando q feminismo é colocar a mulher acima do homem deus me ajude,esquerda
1487,"1,18787701827855E+018",caralho deu uma de joão goulart foi pra chinaele é comunista camaradas,neutro
1488,"1,18786911511507E+018", cegundo turno entre bolsomito e satánasêl ,direita
1489,"1,18786877462989E+018", vamos lutar para uma américa do sul livre do socialismocomunismo esquerda é suja não serve pra nada,direita
1490,"1,18786372323657E+018", gente o que aconteceu com ele lembro que ficou puto com as bagagens e de lá para cá mudou as vezes o cara sai do socialismo mas o socialismo não sai dele triste,direita
1491,"1,18787765995245E+018", dia 3 não é dia de ovacionar político de levantar bandeiras partidárias ou ideológicas é dia de lutar contra a corrupção,direita
1492,"1,18750062806871E+018", bolsomito,direita
1493,"1,18785954363788E+018",hj um amigo veio aqui contar da viagem por alguns países da américa do sul única reclamação foi sobre o chile e os preços caros pra qualquer coisa lembrem disso quando forem seduzidos por discurso liberal e livre mercado ,esquerda
1494,"1,18787785859474E+018", honrarias de um ditador não se comemora não podemos esquecer que a china é uma ditadura comunista perigosa,direita
1495,"1,18786905753563E+018",o candy bong no mercado livre tá muito barato meu pai será que é confiável ,neutro
1496,"1,18787762494268E+018", lembram que em 2015 o mourão foi exonerado do comando militar do sul depois de dizer disse que a saída da dilma do cargo te…,neutro
1497,"1,18750707298591E+018", brancos que deixam o brasileiro feliz vascãobolsomito😭🤘💀😎,neutro
1498,"1,18787778745512E+018",e o bolsonaro faz acordo comercial com a república comunista da china,esquerda
1499,"1,18787781237351E+018", o racismo religioso é assim milhares de pessoas dizendo q ñ há maus tratos aos animais no candomblé há um século centenas de cristaos dizendo que ha,neutro
1500,"1,18787163650409E+018", não estou a ver o deputado cotrim da iniciatica liberal a introduzir irreverência no parlamento isso era a natália c…,neutro
1501,"1,18787073761449E+018", sim por isso eu tô super ansiosa pros próximos episódios da série muita diferença de narrativa pra começar a não hipersexualizaçao das heroínas das suas roupas e um protagonismo feminismo que não tem a ver com vida amorosa oposto do filme por exemplo  1 milhão de coisas,neutro
1502,"1,18787168351385E+018", o feminismo me ensinou a amar as mulheres mas essa aqui eu vou ficar devendo ,esquerda
1503,"1,18776361719161E+018", os porteiros e vigilantes são bolsomito 😎👉,direita
1504,"1,18787792828313E+018", hoje o ensino médio da minha escola resolveu fazer um protesto contra homofobia nas escolas por conta de um dia onde c…,esquerda
1505,"1,18787756797976E+018", eles matam para continuar com a corrupção lula mandante do crime,direita
1506,"1,1878779582178E+018",não tiro o crédito da ativista lá de maneira alguma a causa dos animais é justíssima agora não me venham pagar de moralistas e querer justificar a intolerância e o racismo de vcs com um discurso que não é condizente com a vida que vcs levam,esquerda
1507,"1,18787713698567E+018", só ñ entendi pque a lavajato ficou investigando so o triplex e sitio sendo que essa historia de fazendas ja foi comentario na interneteu mesma ja tinha conhecimento bem antes do impeachment da dilma,direita
1508,"1,18787586153984E+018", a cada reunião e fala dos meus camaradas aumenta e renovo meu orgulho em ser uma militante do pcdob a luta pelo socialismo,esquerda
1509,"1,18787565306196E+018",foi hélio o longevo que articulou com lula pra salvar as organizações globo aliás ele conseguia ser tão babaca em fazer confusões que quase alcança hj o sales esse homem era é uma víbora atacou até o fórum das tvs públicas era anticomunista pior que cia bolso,neutro
1510,"1,18787084367997E+018", ricardo lagos  20 até 206  socialistabachelet  206 até 2010  socialistapinera  2010 até 2014  liberalbachelet  2014 até 2018  socialistapinera  2018 até hoje  liberal  a culpa é do socialismo,neutro
1511,"1,1878678805594E+018", o livre mercado está mais longe do brasil do que plutão da terrado lá no nosso site…,direita
1512,"1,18787714638091E+018",não estou em momento algum dizendo que a fisionomia dela não é diferente no entanto que tipo de mulheres o feminismo de vcs tá abrangendoo discurso de sororidade viria a calhar em um momento com esses,neutro
1513,"1,18787074354943E+018", ricardo lagos  20 até 206  socialistabachelet  206 até 2010  socialistapinera  2010 até 2014  liberalbachelet  2014 até 2018  socialistapinera  2018 até hoje  liberal  a culpa é do socialismo,neutro
1514,"1,18787016282288E+018", tal fato relacionase intrinsecamente a desvalorização do real e ao consequente aparecimento de “poupanças caseiras” ou seja a ausência da circulação das moedas miúdas no livre mercado afetando de maneira direta a dinamicidade econômica,neutro
1515,"1,18718513356209E+018",mas futebol no maracanã é bolsomito ou lulalivre,neutro
1516,"1,18786164726162E+018", incluindo você por que não faz uso do socialismo e doa seu dinheiro para algum negro pobre ou gay,direita
1517,"1,18787798564444E+018", imaculado enjaulado só no caso do sítio de atibaia é acusado por 10 atos de corrupção e 4 atos de lavagem de dinheiro…,direita
1518,"1,1875615834735E+018", nosso mundo está em perigo bolsomito não pode mais suportar a terrível pressão dos ambientalistas ele mandou 5 anéis mágicos para 5 jovens especiais os 5 poderes unidos formam o grande campeão do bananil o capitão sales terraplana sales o problema é de vocês,esquerda
1519,"1,18786045470773E+018", se a torcida do boca usasse 10 dessa energia toda para lutar contra o socialismo a argentina seria como a nova zelandia…,direita
1520,"1,18786161017557E+018", pq não termina a frasecontra o socialismo,direita
1521,"1,18778128695969E+018", anta é teu mito k vai bolsomito k,neutro
1522,"1,1878755200899E+018", além de tomar cuidado com a vida tem que tomar cuidado de não ser acusado de homofobia,direita
1523,"1,18787520308862E+018", por fim até o conceito de liberalismo varia muito lula foi em muitos sentidos extremamente liberal enfim,neutro
1524,"1,18787718126492E+018", falsa  dissimulada comunista sem vergonha cheira a lula ,direita
1525,"1,18787537537378E+018", livrainos do neo liberalismo urgente lulalivreresiste,esquerda
1526,"1,18786561148287E+018",quem ainda tiver afim ainda tenhoamanha é folga é dia de peixe hoje é trabalho 1802150so time europeu camiseta tailandêsavem de chat e pega o zap para receber as fotos pagto mercado livre ,neutro
1527,"1,18787501951646E+018",leia no o pdf do livro de divulgação da campanha brasil pela segunda e definitiva independência lançada recentemente pela união reconstrução comunista e outras organizações com o documento base e artigos sobre a questão nacion… ,esquerda
1528,"1,18787582183233E+018", mano eu desisto lula  liberal em uma constituição nitidamente estadista com inlinações severas de socialismo af tu ta errado começa dinovoprivatizar uma empresa e aumentar a taxa de multa da clt não é ser liberal é ser socialista fabiano é isso que fhc fez,direita
1529,"1,18787554777226E+018", quem ainda tiver afim ainda tenhoamanha é folga é dia de peixe hoje é trabalho 1802150so time europeu cami…,neutro
1530,"1,1878746391644E+018", agora maduro foro são paulo recebe ordens da rússia as metas se estan cumprindo no império comunista a nível mundial h…,direita
1531,"1,18787654074865E+018", só pra lembrar que liberal que se preza têm obrigação de dizer que porra é essa diante desse tipo de barbaridade liberal,direita
1532,"1,18738337061715E+018", rlx mandi eu falava bolsomito kk,neutro
1533,"1,18787764088943E+018", estamos em guerra contra o terrorismo o racismo mas acima de tudo estamos em guerra conosco mesmos kanye west,neutro
1534,"1,18724699528025E+018", não poderia haver melhor demonstração pública de como parte da isentosfera opera como uma milícia digital anticonservadora,direita
1535,"1,18787659793379E+018",vocês que votaram nestes dois palhaços devem estar orgulhosos ,neutro
1536,"1,18787643293406E+018",na moral eu só sigo degeneradoartistapoeta urbanoestudante de ciências humanasmãe de petgente edgymemersuniversitárioshomem cabeludode bigodegente que pinta o cabelopágina de meme comunista página de gif de gatinhofumantesgente q bebe corotefotógrafomaconheiro ,esquerda
1537,"1,18786742015907E+018", olha no mercado livre as vezes tem vendedor de vitória lá,neutro
1538,"1,18787762675458E+018", o racismo é um problema dos brancos o racismo é um problema dos brancoso racismo é um problema dos brancoso racismo é um…,neutro
1539,"1,18787659236368E+018", a china capitalista comemorou recentemente 70 anos da revolução comunista dela só pra lembrar sabe como é às vezes te…,neutro
1540,"1,18786958630315E+018",agradeço do fundo do meu coração caro amigo que o socialismo e karl marx me deu ❤ ,esquerda
1541,"1,18787532906872E+018", esse é apenas um trecho de uma entrevista concedida por drago kos chefe do grupo de trabalho anticorrupção da ocde à bc…,neutro
1542,"1,18787797734803E+018", ataque marcelo cirino livre no mercado acho que vale sim não chega como solução tem boa técnica mas não a velocidade…,neutro
1543,"1,18787766627329E+018",tamo incomodando pra disgraça de país onde o psdb o partido socialdemocrata ful centro era considerado de direita ai chega uma galera ancap eles ficaram em chok e assim tem que continuar chocar essa raça imunda acostumada a bolha de bem estar social e socialismo,direita
1544,"1,18787694560376E+018", em teoria é mas não foi o legislativo que fez essa lei foi o stf que criminalizou a homofóbia e o stf não pode criar leis eu não sei muito do assunto mas por conta disso n se pode nem ser feita uma contagem de quantas pessoas foram mortas ou agredidas por homofobia,direita
1545,"1,1878748670242E+018", o feminismo chegou até no reino animal kk,neutro
1546,"1,18787285794003E+018", imagino q em menos tempo teremos mais dados para afirmar certas coisas a china diz q vai começar o socialismo de fato em 2039 mas desde já eu vejo o q praticam por lá c bins olhos,neutro
1547,"1,1878680260389E+018", américa do sul livre do socialismocomunismo socialismo comunismo,direita
1548,"1,18785362742101E+018", vendo um ingresso meia para a pista comum do show da taylor swift valor 450 reais ofereço link de venda no mercado livre…,neutro
1549,"1,18787451492499E+018",receber um eu te amo é bom mas achar dinheiro em conta antiga do mercado livre é bom demais,neutro
1550,"1,18787455025777E+018", ja apuraram que a empresa e inadimplenteo cara ta cantando de galo sem poder de fogo e acha que ser liberal vai salvalo,neutro
1551,"1,18736257628971E+018",bolsomito é um tonto mesmo ,esquerda
1552,"1,18785252582061E+018", tem pra vender no mercado livre,neutro
1553,"1,18787740722894E+018", roger machado dando uma aula sobre história racismo e preconceito no brasil não só no futebol palmas para o técnico do…,esquerda
1554,"1,18787591399377E+018", bolsonaro você pode apostar que o partido comunista chinês diante de cujas bandeiras vermelhas você tem mostrado reverência na sua visita à china já mandou matar milhões de pessoais mais que o corrupto lula surpreso claro que não veja ,direita
1555,"1,18786440258384E+018", time de futebol tem que ter dinheiro em caixa para contratar jogadores dificilmente um bom jogador no auge estará liv…,neutro
1556,"1,18787168384945E+018",espero que essas manifestações sejam voltada para o social e para as bases da sociedade do começo ao fim que esse governo liberal não caia despenque,esquerda
1557,"1,18786043143774E+018", o termo social liberalismo é pelo menos estranho já que socialistas e liberais são mutuamente inconciliaveis  socialmente,neutro
1558,"1,18787754674824E+018", felipe neto sobre filhos de bolsonaro “é hora de ver se a sociedade se revolta mesmo com corrupção” ,esquerda
1559,"1,1878778391457E+018", o estrago está feito pois os 6 juízes do crime e corrupção já passaram o recado p os brasileiros ganhe  ilegalmente pois c  se compra a sua impunidade pena q os juízes do q tem caráter e princípiosq estão ligados à nossa realidade não pediram ao menos vista ,neutro
1560,"1,18787335108524E+018",hj eu soltei o verbotodo dia uma dose de feminismo pra ver se o mundo muda só um 001 ,esquerda
1561,"1,1878774563526E+018", comunidade lgbtqcê entra pensando que é maravilhosa mas percebe que temhomofobia racismo gordofobia transfobia bifob…,esquerda
1562,"1,1878739067047E+018", cara deixa de cair nesse papinho ancap acordaolha as consequências do liberalismo econômico no chile o povo tá indo às ruaso capitalismo atual não é igual à era de ouro do capitalismo nos anos 50acabou,esquerda
1563,"1,18787767127708E+018", bom dia amigos e amigas patriotas☕infelizmente temos uma suprema corte composta por surrupiões de toga que boicotam…,direita
1564,"1,18786288352856E+018", oi contra o socialismo chile é um dos países mais liberais do mundo não há saúde pública nem universidade que não seja paga é governado por um homem de direita e até a previdência é privada quanta burrice,esquerda
1565,"1,18787784838156E+018", deixa eu ver se entendi a china é capitalista e o brasil é comunista 🤦‍♀️ ,esquerda
1566,"1,18787797749483E+018", • hoje o kanye west lançou seu mais novo álbum chamado “ jesus is king” e eu senti a necessidade de fazer uma thread dizendo…,neutro
1567,"1,18785164973958E+018",o cara vai contra a oferta e demanda puta que o pariu tem o maluco ainda fala que existe cael em livre mercado km pegadinha ,direita
1568,"1,18787386258482E+018", nunca reproduzam com mulher moderna embebedada em feminismo e ideologia de gênero  essa é só uma das coisas que ela é ca…,direita
1569,"1,18787641373246E+018", chile apresenta os efeitos do liberalismo exagerado que o guedes quer implantar no brasil,esquerda
1570,"1,18739840540602E+018", é só descer a porrada nestes vagabundosbolsonaro brasil direita bolsonaropresidente jairbolsonaro sergiomo…,direita
1571,"1,18765907991899E+018", o dono do carro que acionou a buzina deu sua mitada mitológica opressora a lá bolsomito hehehehehe acho que vou pedir um pro meu carango hehehehehe,direita
1572,"1,18787486365193E+018", sim estão tentando existir mas em cima de pautas e movimentos que não são da agenda delxs e o fazem de modo agressivo o feminismo não é o inimigo aqui não vai lá conversar com a sociedade machista branca eurocentralizada baseada em termos judaicocristãos e patriarcal 🤷‍♀️,esquerda
1573,"1,18787746870059E+018", sim existia existe corrupção no brasil mas corrupção maior é a entrega das nossas reservas minerais do nosso petróleo…,esquerda
1574,"1,18787560987739E+018", me chamar de viado não é ofensa tomar 4 tiros sim uma dor irreparável além de física emocional e psicológica não…,neutro
1575,"1,18753821466136E+018", sua vaidade e estupidez te jogaram no lixo como disse  vulgo bolsomito bolsorambo bolsotrator bolsonesto disse que vc estava com os pés um em cd barco agora 🤣 nem bolsobrilhopróprio e nem dorianafrotinha afundaste entre barcos🤣,direita
1576,"1,18787610259907E+018", verdade inconveniente ancaps não são anarquistas são neoliberais alguns são fascistas não esqueçam o fascista é o…,esquerda
1577,"1,18787237228567E+018", viva o livre mercado parabens aos patriotas que batem continência ao trump i love you ,direita
1578,"1,18787796696712E+018", mano em um outro tuite que eu fiz muita gente acha que racismo eh pra branco olha,neutro
1579,"1,18787728769124E+018",dizer que a china é comunista é doentio galera boloniro fala merda mas isso ele ta certo,neutro
1580,"1,1878726799547E+018",pra um país perfeito em q a economia liberal é maravilhosa ícone de chicago boy e seu chefe parece q tem alguma coisa incomodando os chilenos ,neutro
1581,"1,18787510225753E+018", se o stf fosse uma instituição séria vários corruptos estariam presos congresso estaria livre de políticos bandido…,neutro
1582,"1,18738527404259E+018", senti falta de bolsomito ontem no estádio pena que está viajando,neutro
1583,"1,18787799497669E+018", na argentina cristina fernandez de kirchner  abre o último comício da campanha eleitoral com um discurso hi…,neutro
1584,"1,18744303024608E+018",ensinando às nossas filhas o verdadeiro empoderamento bolsonaro brasil direita bolsonaropresidente jairbolsonaro sergiomoro psl politica bolsomito mulalivre jairmessiasbolsonaro direitaconservadora… ,direita
1585,"1,18786879568108E+018", que o psl pode manter seu nome porque isso é socialismo e liberalismo não cons…,neutro
1586,"1,18787776236066E+018", presidente do instituto não aceito corrupção o promotor roberto livianu afirma que possibilidade do fim da prisão em segu…,neutro
1587,"1,18787687818879E+018", mas não existe homofobia no brasil,direita
1588,"1,18787732239069E+018", capitão assunção deputado estadual no espírito santo postou uma foto da filha com uma pistola na mão e uma postagem ince…,neutro
1589,"1,18787019574815E+018", resumindo o feminismo vai até os 30 depois dos 35 bate o desespero 😩 e se não arrumou nada e passou dos 45 vai olhar para trás e ver que é uma mulher feliz sozinha  não precisa de homens com sua vida e seus bichos não faz falta a ninguém tem muitas mulheres para poucos homens,direita
1590,"1,18787158960346E+018", o feminismo e o tua palavra basta vcs enfiaram dentro do cu né suas bando de filha da puta hipócritas do caralho,direita
1591,"1,18787617748409E+018",racismo e qualquer tipo de intolerância vindo de um lugar onde deveria ser abrigo pra pessoas que sofrem com isso sinceramente me embrulha o estômago sério e eu to falando da igreja mesma não do lugar estrutural das pessoas sendo igreja,esquerda
1592,"1,18787392248374E+018", cegundo turno entre bolsomito e satánasêl ,direita
1593,"1,18787703358776E+018", eu nunca li manifesto nenhum só peguei várias matérias de economia mesmo e cara se vc acha que eu sou doutrinado é problema seu você desconstrói metade do que disse lendo um livro de introdução as teorias econômicas indico mankiw que é liberal k,direita
1594,"1,1878767545742E+018", amada então eu não estava falando apenas dessa ocorrido no início do ano ela se voltou contra as religiões de matriz africana com esse mesmo discurso isso é racismo vc entendeu agora amada o que eu quis dizer,neutro
1595,"1,18787422443584E+018", eu só falei se tu acha que se referir a eles como gaypop me ofende não ofende de jeito nenhum se são gays ou não não…,neutro
1596,"1,18787480304008E+018",ao vivo um milhão de chilenos em festa marcham no funeral do liberalismo ,esquerda
1597,"1,18787759691207E+018",eu mesma que sou “contra” a corrupção e fujo se blitz haha,neutro
1598,"1,18786110297099E+018",daqui há alguns anos irão se arrepender disso totalmente está aberto a porteira para o socialismo invadir de vez o chile boa sorte chilenos em breve irão ver a grande idiotice que estão fazendo ,direita
1599,"1,18787078732952E+018", pelo jeito preferem o socialismo,esquerda
1600,"1,18786571213778E+018", para que possamos te ajudar com mais detalhes inicie uma reclamação em nosso site como a sua compra foi no mercado livre acesse compras gt compras gt três pontinhos gt preciso de ajuda,neutro
1601,"1,1878697215191E+018", ué mas é por isso que apesar da deturpação do movimento o feminismo pesa tanto nessas causas hahahahahaha inferno,neutro
1602,"1,18787663241097E+018", sim os petistas inventaram essa psdb é social democracia de fato porém o chile sim experimentou o regime mais liberal da américa do sul nas últimas décadas,neutro
1603,"1,18786620437295E+018",o abuso de poder do estado ainda há quem queira mais estado mais socialismo mais regulações enfim menos liberdade,direita
1604,"1,18787706758672E+018", em nenhum momento a lm propagou algum tipo de ódio racismo intolerância mas claro só lemos o que nos convém né leia veja desde o início o que foi postado ah vc disse que tem uma veterinaria que atestou o caso pois bem sou estudante de veterinária,neutro
1605,"1,18787476194425E+018", indignaste com a repressão de estado na venezuela mas desculpas a prisão de opositores e as mortes nas ruas do chile com…,neutro
1606,"1,18786141578224E+018",becacece livre no mercado será que vão trazer ele pro brasil,neutro
1607,"1,18787735088679E+018", blink se autonomeia fandom feminista quando na vd o feminismo é exclusivo apenas para as faves pq na vd elas são o fando…,esquerda
1608,"1,18746368198812E+018", bolsomito virou coach motivacional ,direita
1609,"1,18787775873252E+018", todo mundo é comunistamenos a china comunista que é capitalistadeu pra entender ,esquerda
1610,"1,18787558056761E+018",tudo que o bolsonaro fala ganha uma comprovação científica oposta tão falando que a china é comunista agora ,direita
1611,"1,18787653063191E+018", a suíça do paulo guedessó se for a suíça que lavava o dinheiro e ouro nazista em nome do liberalismomas nada da suí…,esquerda
1612,"1,18787014498443E+018",tem umas meninas q eu tenho que pedir perdão primeiro a jesus e dps ao feminismo pq que pessoas dificeis de amar,neutro
1613,"1,18787788952769E+018", covardes e o povo feito carne moida liberal é essa bosta,esquerda
1614,"1,18787776574539E+018",muitos brasileiros não sabem nem o que é democracia e querem falar de comunismo socialismo a ignorância é tanta que outro dia ouvi da boca da minha mãe que ela queria que tivesse intervenção militar fiquei sem palavras,esquerda
1615,"1,18787691804719E+018",o racismo existe assédio existe ,esquerda
1616,"1,18785230845925E+018",bolsomitogtgt bolso mito gt gt  ,direita
1617,"1,18787580095724E+018", então essa é a direita limpinha ou seja isentões liberal é pota,esquerda
1618,"1,18722814061725E+018", jean uiuiui tanto tempo fora do brasil e ainda não se curou dessa paixão pelo bolsomito vá se tratar,direita
1619,"1,18734941189195E+018",é só descer a porrada nestes vagabundos bolsonaro brasil direita bolsonaropresidente jairbolsonaro sergiomoro psl politica bolsomito mulalivre jairmessiasbolsonaro direitaconservadora globolixo… ,direita
1620,"1,18787502203305E+018", liberal falando em cuidar de gente  hipócrita desinformado ou canalha,esquerda
1621,"1,18786451653045E+018",a cada reunião e fala dos meus camaradas aumenta e renovo meu orgulho em ser uma militante do pcdoba luta pelo socialismo é necessária,esquerda
1622,"1,18746611411822E+018",em 2016 eu era pirralha bolsominion ficava naqueles grupos do feince falando “ah já lavei a louça” “lugar de mulher é na cozinha” bolsomito” k meu deus que vergonha meu pai,direita
1623,"1,18787738560305E+018",estamos em guerra contra o terrorismo o racismo mas acima de tudo estamos em guerra conosco mesmos kanye west,neutro
1624,"1,18787761196131E+018", o que valério homem forte da corrupção petista sabe não é desprezível ele se reunia ao menos uma vez com lula,direita
1625,"1,18785633090161E+018",parabéns por essa grande conquista da reforma da presidência bolsomito,direita
1626,"1,18787711684889E+018", pra você que trabalha como puta de sindicato pode existir socialismo você não parece ter condições de tomar decisões ou fazer quaisquer tipos de escolhas por conta própria podemos ter uma jaulinha só pra incapazes chino você ficarem brincando de comunista,direita
1627,"1,18739152286349E+018",não mas o bolsomito vai ser diferente ,direita
1628,"1,18787492462876E+018", a acabou de falar “aí eu virei liberal” pena que não tive nenhum registro em audio,direita
1629,"1,18786096870717E+018",ahahahahahahah to morrendo de rir desses caras 😂 só é conservador quem idolatra o bolsomito ,direita
