,id,normalize,posicionamento
1420,"1,18787086556593E+018","['tem', 'mina', 'que', 'infelizmente', 'eu', 'preciso', 'dar', 'folga', 'ao', 'meu', 'feminismo', 'pra', 'lidar', 'pq', 'sinceramente', 'nao', 'aguento', 'render', 'tanto', 'pra', 'namorado', 'dos', 'outros']",neutro
1421,"1,18787498729581E+018","['acabei', 'de', 'dar', 'uma', 'aula', 'via', 'whatsap', 'pro', 'meu', 'namorado', 'sobre', 'feminismo', 'radical']",esquerda
1422,"1,18787728419743E+018","['hey', 'olhano', 'presidente', 'de', 'voces', 'apertando', 'a', 'mao', 'de', 'comunista']",esquerda
1423,"1,18787746859573E+018","['eu', 'nao', 'vou', 'passar', 'pano', 'para', 'o', 'ramon', 'e', 'nem', 'tentem', 'defender', 'esse', 'escroto', 'envolvendo', 'algo', 'com', 'racismo', 'porque', 'se', 'voces', 'tivessem']",neutro
1424,"1,18787214907329E+018","['menina', 'que', 'se', 'diz', 'feminista', 'mas', 'se', 'atira', 'pros', 'caras', 'com', 'namoradas', 'ou', 'da', 'trela', 'pra', 'cara', 'que', 'namora', 'qual', 'o', 'sentido', 'do', 'teu', 'feminismo']",neutro
1425,"1,18787143898593E+018","['essa', 'turminha', 'de', 'desocupados', 'esquerdistas', 'deveriam', 'desenterrar', 'a', 'confederacao', 'do', 'equador', 'assim', 'fundaram', 'um', 'pais', 'socialista', 'so', 'para', 'eles', 'mas', 'eles', 'tem', 'que', 'morar', 'la', 'e', 'nao', 'fazer', 'propaganda', 'do', 'socialismo', 'vivendo', 'em', 'pais', 'capitalista', 'como', 'os', 'demais', 'fazem']",direita
1426,"1,18787612075202E+018","['se', 'o', 'stf', 'extinguir', 'a', 'execucao', 'da', 'pena', 'em', '2a', 'instancia', 'os', 'acusados', 'de', 'crime', 'de', 'homofobia', 'sem', 'lei', 'so', 'poderao', 'ser', 'considerados']",direita
1427,"1,18786388118994E+018","['as', 'nossas', 'tribos', 'nunca', 'serao', 'muito', 'grandes', 'por', 'isso', 'o', 'socialismo', 'nao', 'funciona', 'ha', 'muito', 'pouco', 'que', 'poderemos', 'dizer', 'que', 'uma', 'tribo', 'de', '10', 'milhoes', 'de', 'pessoas', 'tem', 'em', 'comum', 'nem', 'uma', 'reuniao', 'de', 'condominio', 'consegue', 'ser', 'uma', 'tribo', 'pacifica', 'e', 'sem', 'diferencas']",direita
1428,"1,18787490409346E+018","['nao', 'ao', 'neo', 'liberalismo', 'lulalivreresiste', 'lula', 'livre', 'resiste']",esquerda
1429,"1,18787754014636E+018","['da', 'pra', 'entender', 'que', 'a', 'regua', 'moral', 'de', 'alguns', 'condenam', 'mais', 'um', 'candidato', 'que', 'fala', 'mrda', 'no', 'superpop', 'e', 'cqc', 'do', 'que', 'um', 'posterior', 'preso']",direita
1430,"1,18787775293185E+018","['gilmar', 'calado', 'seu', 'energumeno', 'desalmado', 'sanguinario', 'adultero', 'do', 'proprio', 'ser', 'nao', 'em', 'voce', 'nao', 'existe', 'um', 'ser', 'e', 'apenas', 'uma', 'massa', 'de', 'corrupcao', 'mentiras', 'e', 'enganos', 'te', 'cercam', 'voce', 've', 'a', 'suas', 'maldades', 'doce', 'mais', 'no', 'fim', 'vai', 'ser', 'amargo']",neutro
1431,"1,18719677218524E+018","['parece', 'que', 'apareceu', 'irmao', 'perdido', 'dela', 'e', 'que', 'o', 'cara', 'e', 'bolsomito']",direita
1432,"1,18787411540487E+018","['isso', 'vai', 'acontecer', 'com', 'o', 'jovem', 'conservadorliberal', 'daqui', 'uns', '30', 'anos', 'tb', 'fora', 'liberalismo']",esquerda
1433,"1,18787490871977E+018","['oi', 'mo', 'eu', 'li', 'o', 'texto', 'e', 'vc', 'colocou', 'que', 'la', 'homofobia', 'nao', 'eh', 'crime', 'mas', 'eh', 'crime', 'sim', 'desde', 'junho']",esquerda
1434,"1,18787779477424E+018","['meu', 'pai', 'hoje', 'me', 'fez', 'ter', 'uma', 'crise', 'de', 'ansiedade', 'me', 'obrigou', 'a', 'entrar', 'na', 'casa', 'dele', 'e', 'conversar', 'eu', 'dopada', 'nossa', 'foi', 'um', 'show', 'de', 'homofobia', 'misoginia', 'e', 'preconceito', 'com', 'meus', 'problemas', 'de', 'saude']",esquerda
1435,"1,18787717900419E+018","['todas', 'as', 'opcoes', 'mas', 'a', 'maior', 'e', 'o', 'racismo', 'estrutural']",esquerda
1436,"1,18785468589557E+018","['para', 'que', 'possamos', 'te', 'ajudar', 'por', 'favor', 'nos', 'informe', 'seu', 'nome', 'de', 'usuario', 'pode', 'velo', 'clicando', 'aqui', 'quando', 'nos', 'enviar', 'essa', 'informacao', 'uma', 'equipe', 'especializada', 'entrara', 'em', 'contato', 'em', 'seu', 'email', 'registrado', 'no', 'mercado', 'livre', 'em', 'ate', '48h']",neutro
1437,"1,18787665872601E+018","['olha', 'na', 'minha', 'humilde', 'opiniao', 'uma', 'pessoa', 'branca', 'nunca', 'vai', 'sofrer', 'algo', 'pela', 'sua', 'cor', 'da', 'pele', 'como', 'uma', 'pessoa', 'negra', 'ou', 'amarela', 'entao', 'nao', 'branco', 'nao', 'sofre', 'racismo']",esquerda
1438,"1,18787633659508E+018","['picasso', 'era', 'um', 'pintor', 'muito', 'envolvido', 'cm', 'a', 'politica', 'de', 'seu', 'tempo', 'em', '194', 'filiouse', 'ao', 'partido', 'comunista', 'frances', 'e', 'esse', 'periodo', 'marcou', 'sua', 'pintura', 'em', '1945', 'ja', 'filiado', 'ao', 'partido', 'comunista', 'picasso', 'empenhouse', 'em', 'denunciar', 'a', 'violencia', 'das', 'guerras', 'capitalistas', 'memoriahistorica']",neutro
1439,"1,18787557518205E+018","['veja', 'lula', 'assassino', 'bolsominios', 'verdade', 'veja', 'melhor', 'revistaveja', 'flavio', 'bolsonaro', 'comanda', 'laranjas', 'em', 'esquema', 'de', 'corrupcao', 'bolsominios', 'revista', 'comunista', 'esquerdopata', 'vejalixolulamandantedocrime']",neutro
1440,"1,18787463269677E+018","['impressionante', 'a', 'capacidade', 'de', 'convencimento', 'da', 'lavajato', 'para', 'delatores', 'que', 'sao', 'criminosos', 'confessos', 'tentando', 'a']",neutro
1441,"1,18787724371393E+018","['a', 'branca', 'que', 'provavelmente', 'namora', 'branco', 'falando', 'sobre', 'racismo', 'pra', 'ficar', 'famosa', 'e', 'poder', 'ter', 'mais', 'atencao', 'de', 'gente', 'branca', 'voce', 'e', 'a', 'senhorita', 'morelo', 'do', 'seculo', '21']",neutro
1442,"1,18777386255087E+018","['o', 'oleo', 'no', 'nordeste', 'e', 'terrorismo', 'e', 'o', 'grenpeace', 'so', 'nos', 'atrapalha', 'bolsomito', 'jair']",direita
1443,"1,18787543499581E+018","['ja', 'pode', 'da', 'voadora', 'em', 'comunista']",direita
1444,"1,18787648597101E+018","['chamem', 'as', 'manas', 'do', 'desenhofeminismo', 'feminista', 'desenho', 'designer', 'anapolis', 'anapolis', 'goias', 'goias', 'ifg', 'ufg', 'ueg', 'sexualidade', 'lgbtq', 'trans', 'lesbica', 'lesbica', 'artesvisuais']",esquerda
1445,"1,18786753378696E+018","['na', 'america', 'do', 'sul', 'existe', 'o', 'capitalismo', 'de', 'compadre', 'dos', 'amigos', 'dos', 'reis', 'ni', 'brasil', '5', 'bancos', 'e', '7', 'empreiteiras', 'dominam', 'no', 'chile', 'a', 'mesma', 'merda', 'e', 'a', 'solucao', 'e', 'o', 'socialismo', 'nao', 'acredito', 'nisso', 'acredito', 'na', 'economia', 'dos', 'paises', 'ricos', 'liberais', 'na', 'cultura', 'do', 'dinheiro', 'e', 'do', 'estado', 'minimo']",direita
1446,"1,18787756433916E+018","['o', 'socialismo', 'e', 'podre', 'e', 'organizado', 'o', 'foro', 'de', 'sao', 'paulo', 'esta', 'por', 'traz', 'de', 'tudo', 'que', 'esta', 'acontecendo', 'na', 'america', 'do', 'sul']",direita
1447,"1,18787380841117E+018","['ao', 'vivo', 'um', 'milhao', 'de', 'chilenos', 'em', 'festa', 'marcham', 'no', 'funeral', 'do', 'liberalismo']",esquerda
1448,"1,18772916239772E+018","['finalmente', 'posso', 'libertar', 'minha', 'paixao', 'pelo', 'bolsonaro', 'bolsonarorgulhaobrasil', 'bolsomito', 'bolsonaroestamoscontigo']",direita
1449,"1,18787777833677E+018","['podcast', 'e', 'apresentado', 'pela', 'jornalista', 'esportiva', 'de', 'o', 'liberal', 'andreia', 'espirito', 'santo', 'e', 'tem', 'a', 'participacao', 'da', 'jornalista', 'mayara', 'almeida']",neutro
1450,"1,1878734663531E+018","['e', 'esse', 'e', 'o', 'sistema', 'previdenciario', 'de', 'capitalizacao', 'do', 'chile', 'neoliberal', 'que', 'o', 'paulo', 'guedes', 'tanto', 'ama']",esquerda
1451,"1,18787464365649E+018","['eu', 'digo', 'que', 'e', 'homofobia', 'e', 'o', 'argumento', 'deles', 'vai', 'cair', 'por', 'terra']",direita
1452,"1,18787755423922E+018","['quer', 'dizer', 'entao', 'que', '9', 'senhor', 'esta', 'fazendo', 'acordo', 'comercial', 'com', 'comunista']",esquerda
1453,"1,18787534509097E+018","['no', 'meio', 'do', 'roubo', 'da', 'petrobras', 'tinha', 'uma', 'lavajato', 'tinha', 'uma', 'lavajato', 'no', 'meio', 'do', 'roubo', 'da', 'petrobrasbandidobomebandidolucro', 'da', 'petrobras', 'petr4', 'sobe', '37', 'e', 'chega', 'a', 'r', '908', 'bilhoes', 'no', '3o', 'trimestre']",direita
1454,"1,18787557796706E+018","['meu', 'deus', 'que', 'horror', 'isso', 'e', 'o', 'paraiso', 'liberal']",esquerda
1455,"1,18787735711112E+018","['istoe', 'o', 'moro', 'trabalhando', 'contra', 'corrupcao', 'do', 'psdb', 'e', 'da', 'familia', 'bolsonaro', 'k']",neutro
1456,"1,18721070694654E+018","['coloca', 'ai', 'flamengo', 'campeao', 'brasileiro', 'libertadores', 'e', 'mundial', 'gracas', 'ao', 'bolsomito', 'que', 'mostrou', 'que', 'a', 'austeridade', 'financeira', 'da', 'resultado', 'a', 'longo', 'prazo']",neutro
1457,"1,18785170568324E+018","['fundamentalistas', 'do', 'mercado', 'veneram', 'o', 'livre', 'mercado', 'mas', 'ninguem', 'quer', 'comprar', 'os', 'livros', 'deles']",esquerda
1458,"1,18787461904017E+018","['esquerda', 'nao', 'gostou', 'do', 'que', 'ele', 'disse', 'aposto', 'pois', 'alegavam', 'homofobia']",direita
1459,"1,1878765386682E+018","['mais', 'ironico', 'e', 'voce', 'que', 'sempre', 'foi', 'preto', 'e', 'sentiu', 'na', 'pele', 'o', 'racismo', 'ou', 'seja', 'sempre', 'viu', 'a', 'repulsa', 'da', 'galera', 'nessa', 'questao']",neutro
1460,"1,18787453438655E+018","['pois', 'entao', 'repressao', 'disfarcado', 'de', 'liberal']",esquerda
1461,"1,18787794902397E+018","['vamos', 'falar', 'de', 'racismo', 'religioso', 'e', 'racismo', 'dar', 'os', 'conceitos', 'certos', 'pro', 'que', 'estamos', 'discutindo', 'e', 'vamos', 'desenhar', 'pros', 'brancos']",neutro
1462,"1,18786620669235E+018","['vem', 'com', 'gosto', 'socialismo']",esquerda
1463,"1,18787484546123E+018","['deixa', 'de', 'falar', 'besteira', 'sua', 'chatao', 'cara', 'esta', 'progredindo', 'com', 'o', 'trump', 'o', 'pais', 'esta', 'em', 'crescimento', 'aceita', 'que', 'doi', 'menos', 'sua', 'comunista']",direita
1464,"1,18787450125566E+018","['por', 'que', 'voces', 'gosta', 'de', 'atacar', 'o', 'que', 'realmente', 'gera', 'dinheiro', 'e', 'o', 'que', 'realmente', 'as', 'coisas', 'certas', 'porque', 'que', 'voces', 'atacam', 'tanto', 'o', 'capitalismo', 'sendo', 'que', 'o', 'capitalismo', 'que', 'gera', 'dinheiro', 'e', 'o', 'socialismo', 'gera', 'miseria']",direita
1465,"1,1878562373812E+018","['o', 'relatorio', 'doingbusiness', 'do', 'banco', 'mundial', 'aponta', 'que', 'nosso', 'pais', 'e', 'extremamente', 'burocratico', 'nosso', 'problema', 'nao', 'e', 'o', 'livre', 'mercado', 'e', 'o', 'excesso', 'de', 'intervencao']",direita
1466,"1,18787714310935E+018","['minha', 'amg', 'poc', 'dioga', 'sofreu', 'racismo', 'e', 'homofobia', 'hoje', 'vao', 'se', 'fuder', 'seus', 'racistinha', 'e', 'homofobico', 'de', 'merda', 'b', 'noite']",esquerda
1467,"1,18746372089036E+018","['bolsomito', 'virou', 'coach', 'motivacional']",direita
1468,"1,18787739018745E+018","['se', 'e', 'fato', 'que', 'existia', 'e', 'existe', 'corrupcao', 'no', 'brasil', 'e', 'fato', 'hoje', 'comprovado', 'que', 'as', 'investigacoes', 'o', 'mp', 'e', 'judiciario']",neutro
1469,"1,18787613272668E+018","['em', 'evento', 'ativista', 'estadunidense', 'destaca', 'legado', 'de', 'mariele', 'e', 'combustivel', 'a', 'resistencia', 'popular', 'cita', 'o', 'trabalho', 'de']",neutro
1470,"1,1878736701376E+018","['entao', 'e', 'hora', 'do', 'escrever', 'mais', 'um', 'texto', 'informando', 'pra', 'eles', 'o', 'quanto', 'estao', 'errados', 'ja', 'que', 'la', 'e', 'um', 'exemplo', 'de', 'liberalismo', 'pro', 'nosso', 'brasilzao', 'veio']",esquerda
1471,"1,18787459730111E+018","['isso', 'vai', 'acontecer', 'com', 'o', 'jovem', 'conservadorliberal', 'daqui', 'uns', '30', 'anos', 'tb']",esquerda
1472,"1,18787551626889E+018","['pornografia', 'aonde', 'fi', 'e', 'so', 'um', 'marshi', 'nao', 'sei', 'oque', 'saindo', 'do', 'cu', 'homofobia', 'e', 'crime', 'ne', 'k']",neutro
1473,"1,18787514423408E+018","['oh', 'pessoal', 'tao', 'me', 'pedindo', 'ai', 'pra', 'comentar', 'aitragadanao', 'e', 'hora', 'di', 'manifestacao', 'nenhuma', 'popavoces', 'nao', 'vem']",neutro
1474,"1,18787750863455E+018","['bolsonaro', 'fala', 'tanto', 'mal', 'de', 'comunista', 'pq', 'ta', 'babando', 'o', 'ovo', 'dos', 'chineses', 'e', 'um', 'ridiculo', 'mesmo']",esquerda
1475,"1,18787422958229E+018","['atras', 'homofobicos', 'por', 'atras']",neutro
1476,"1,18773532208547E+018","['bolsomito', '202']",direita
1477,"1,18787669213778E+018","['e', 'aos', 'defensores', 'da', 'desregulacao', 'do', 'mercado', 'do', 'livre', 'comercio', 'sem', 'nenhuma', 'barreiraessa', 'e', 'a', 'etica', 'do', 'mercado']",direita
1478,"1,18773201059443E+018","['eu', 'sei', 'q', 'sempre', 'fui', 'contra', 'o', 'mas', 'depois', 'de', 'tudo', 'oq', 'passamos', 'percebi', 'q', 'ele', 'realmente', 'quer', 'nos', 'ajudar', 'sim', 'eu', 'apoio', 'o', 'temos', 'q', 'admitir', 'q', 'ele', 'salvo', 'o', 'brasil', 'parem', 'de', 'ser', 'hipocritas', 'bolsomito', 'sou17']",direita
1479,"1,18787385744259E+018","['a', 'irresponsabilidade', 'desse', 'governo', 'ainda', 'vai', 'matar', 'muita', 'gente', 'a', 'longo', 'prazo', 'por', 'envenenamento', 'doencas', 'e', 'as', 'consequencias', 'economicas', 'da', 'politica', 'liberal']",esquerda
1480,"1,1878724645478E+018","['governo', 'liberal', 'que', 'pensa', 'que', 'a', 'economia', 'e', 'a', 'mola', 'mestra', 'da', 'sociedade', 'acaba', 'assim', 'o', 'campo', 'de', 'combate', 'da', 'esquerda', 'e', 'outro', 'pr', 'nao', 'deixe', 'de', 'ouvir']",neutro
1481,"1,18787757724086E+018","['e', 'nada', 'menino', 'e', 'o', 'povo', 'de', 'saco', 'cheio', 'de', 'tantas', 'malandragens', 'e', 'corrupcao']",neutro
1482,"1,18745584355552E+018","['ensinando', 'as', 'nossas', 'filhas', 'o', 'verdadeiro', 'empoderamento', 'bolsonaro', 'brasil', 'direita', 'bolsonaropresidente', 'jairbolsona']",direita
1483,"1,18787663069131E+018","['esse', 'parasita', 'nao', 'tem', 'time', 'nao', 'tem', 'religiao', 'nao', 'tem', 'nem', 'mesmo', 'partido', 'politico', 'e', 'um', 'baita', 'oportunista', 'cade', 'o', 'baita', 'macho', 'que', 'metia', 'o', 'pau', 'em', 'comunista']",neutro
1484,"1,18787262222425E+018","['esorreu', 'lagrima', 'de', 'todos', 'os', 'lugares', 'do', 'liberal', 'brasileiro', 'agora']",neutro
1485,"1,18786534073224E+018","['a', 'unica', 'vez', 'q', 'eu', 'vi', 'o', 'socialismo', 'funcionar', 'foi', 'agr', 'na', 'aula', 'de', 'calculo', 'avancado']",direita
1486,"1,18787138549601E+018","['eu', 'e', 'as', 'meninas', 'da', 'faculdade', 'dando', 'uma', 'aula', 'de', 'feminismo', 'pro', 'menino', 'da', 'minha', 'sala', 'q', 'e', 'machista', 'e', 'votou', 'no', 'biroliroele', 'falando', 'q', 'feminismo', 'e', 'colocar', 'a', 'mulher', 'acima', 'do', 'homem', 'deus', 'me', 'ajude']",esquerda
1487,"1,18787701827855E+018","['caralho', 'deu', 'uma', 'de', 'joao', 'goulart', 'foi', 'pra', 'chinaele', 'e', 'comunista', 'camaradas']",neutro
1488,"1,18786911511507E+018","['cegundo', 'turno', 'entre', 'bolsomito', 'e', 'satanasel']",direita
1489,"1,18786877462989E+018","['vamos', 'lutar', 'para', 'uma', 'america', 'do', 'sul', 'livre', 'do', 'socialismocomunismo', 'esquerda', 'e', 'suja', 'nao', 'serve', 'pra', 'nada']",direita
1490,"1,18786372323657E+018","['gente', 'o', 'que', 'aconteceu', 'com', 'ele', 'lembro', 'que', 'ficou', 'puto', 'com', 'as', 'bagagens', 'e', 'de', 'la', 'para', 'ca', 'mudou', 'as', 'vezes', 'o', 'cara', 'sai', 'do', 'socialismo', 'mas', 'o', 'socialismo', 'nao', 'sai', 'dele', 'triste']",direita
1491,"1,18787765995245E+018","['dia', '3', 'nao', 'e', 'dia', 'de', 'ovacionar', 'politico', 'de', 'levantar', 'bandeiras', 'partidarias', 'ou', 'ideologicas', 'e', 'dia', 'de', 'lutar', 'contra', 'a', 'corrupcao']",direita
1492,"1,18750062806871E+018",['bolsomito'],direita
1493,"1,18785954363788E+018","['hj', 'um', 'amigo', 'veio', 'aqui', 'contar', 'da', 'viagem', 'por', 'alguns', 'paises', 'da', 'america', 'do', 'sul', 'unica', 'reclamacao', 'foi', 'sobre', 'o', 'chile', 'e', 'os', 'precos', 'caros', 'pra', 'qualquer', 'coisa', 'lembrem', 'disso', 'quando', 'forem', 'seduzidos', 'por', 'discurso', 'liberal', 'e', 'livre', 'mercado']",esquerda
1494,"1,18787785859474E+018","['honrarias', 'de', 'um', 'ditador', 'nao', 'se', 'comemora', 'nao', 'podemos', 'esquecer', 'que', 'a', 'china', 'e', 'uma', 'ditadura', 'comunista', 'perigosa']",direita
1495,"1,18786905753563E+018","['o', 'candy', 'bong', 'no', 'mercado', 'livre', 'ta', 'muito', 'barato', 'meu', 'pai', 'sera', 'que', 'e', 'confiavel']",neutro
1496,"1,18787762494268E+018","['lembram', 'que', 'em', '2015', 'o', 'mourao', 'foi', 'exonerado', 'do', 'comando', 'militar', 'do', 'sul', 'depois', 'de', 'dizer', 'disse', 'que', 'a', 'saida', 'da', 'dilma', 'do', 'cargo', 'te']",neutro
1497,"1,18750707298591E+018","['brancos', 'que', 'deixam', 'o', 'brasileiro', 'feliz', 'vascaobolsomito']",neutro
1498,"1,18787778745512E+018","['e', 'o', 'bolsonaro', 'faz', 'acordo', 'comercial', 'com', 'a', 'republica', 'comunista', 'da', 'china']",esquerda
1499,"1,18787781237351E+018","['o', 'racismo', 'religioso', 'e', 'assim', 'milhares', 'de', 'pessoas', 'dizendo', 'q', 'n', 'ha', 'maus', 'tratos', 'aos', 'animais', 'no', 'candomble', 'ha', 'um', 'seculo', 'centenas', 'de', 'cristaos', 'dizendo', 'que', 'ha']",neutro
1500,"1,18787163650409E+018","['nao', 'estou', 'a', 'ver', 'o', 'deputado', 'cotrim', 'da', 'iniciatica', 'liberal', 'a', 'introduzir', 'irreverencia', 'no', 'parlamento', 'isso', 'era', 'a', 'natalia', 'c']",neutro
1501,"1,18787073761449E+018","['sim', 'por', 'isso', 'eu', 'to', 'super', 'ansiosa', 'pros', 'proximos', 'episodios', 'da', 'serie', 'muita', 'diferenca', 'de', 'narrativa', 'pra', 'comecar', 'a', 'nao', 'hipersexualizacao', 'das', 'heroinas', 'das', 'suas', 'roupas', 'e', 'um', 'protagonismo', 'feminismo', 'que', 'nao', 'tem', 'a', 'ver', 'com', 'vida', 'amorosa', 'oposto', 'do', 'filme', 'por', 'exemplo', '1', 'milhao', 'de', 'coisas']",neutro
1502,"1,18787168351385E+018","['o', 'feminismo', 'me', 'ensinou', 'a', 'amar', 'as', 'mulheres', 'mas', 'essa', 'aqui', 'eu', 'vou', 'ficar', 'devendo']",esquerda
1503,"1,18776361719161E+018","['os', 'porteiros', 'e', 'vigilantes', 'sao', 'bolsomito']",direita
1504,"1,18787792828313E+018","['hoje', 'o', 'ensino', 'medio', 'da', 'minha', 'escola', 'resolveu', 'fazer', 'um', 'protesto', 'contra', 'homofobia', 'nas', 'escolas', 'por', 'conta', 'de', 'um', 'dia', 'onde', 'c']",esquerda
1505,"1,18787756797976E+018","['eles', 'matam', 'para', 'continuar', 'com', 'a', 'corrupcao', 'lula', 'mandante', 'do', 'crime']",direita
1506,"1,1878779582178E+018","['nao', 'tiro', 'o', 'credito', 'da', 'ativista', 'la', 'de', 'maneira', 'alguma', 'a', 'causa', 'dos', 'animais', 'e', 'justissima', 'agora', 'nao', 'me', 'venham', 'pagar', 'de', 'moralistas', 'e', 'querer', 'justificar', 'a', 'intolerancia', 'e', 'o', 'racismo', 'de', 'vcs', 'com', 'um', 'discurso', 'que', 'nao', 'e', 'condizente', 'com', 'a', 'vida', 'que', 'vcs', 'levam']",esquerda
1507,"1,18787713698567E+018","['so', 'n', 'entendi', 'pque', 'a', 'lavajato', 'ficou', 'investigando', 'so', 'o', 'triplex', 'e', 'sitio', 'sendo', 'que', 'essa', 'historia', 'de', 'fazendas', 'ja', 'foi', 'comentario', 'na', 'interneteu', 'mesma', 'ja', 'tinha', 'conhecimento', 'bem', 'antes', 'do', 'impeachment', 'da', 'dilma']",direita
1508,"1,18787586153984E+018","['a', 'cada', 'reuniao', 'e', 'fala', 'dos', 'meus', 'camaradas', 'aumenta', 'e', 'renovo', 'meu', 'orgulho', 'em', 'ser', 'uma', 'militante', 'do', 'pcdob', 'a', 'luta', 'pelo', 'socialismo']",esquerda
1509,"1,18787565306196E+018","['foi', 'helio', 'o', 'longevo', 'que', 'articulou', 'com', 'lula', 'pra', 'salvar', 'as', 'organizacoes', 'globo', 'alias', 'ele', 'conseguia', 'ser', 'tao', 'babaca', 'em', 'fazer', 'confusoes', 'que', 'quase', 'alcanca', 'hj', 'o', 'sales', 'esse', 'homem', 'era', 'e', 'uma', 'vibora', 'atacou', 'ate', 'o', 'forum', 'das', 'tvs', 'publicas', 'era', 'anticomunista', 'pior', 'que', 'cia', 'bolso']",neutro
1510,"1,18787084367997E+018","['ricardo', 'lagos', '20', 'ate', '206', 'socialistabachelet', '206', 'ate', '2010', 'socialistapinera', '2010', 'ate', '2014', 'liberalbachelet', '2014', 'ate', '2018', 'socialistapinera', '2018', 'ate', 'hoje', 'liberal', 'a', 'culpa', 'e', 'do', 'socialismo']",neutro
1511,"1,1878678805594E+018","['o', 'livre', 'mercado', 'esta', 'mais', 'longe', 'do', 'brasil', 'do', 'que', 'plutao', 'da', 'terrado', 'la', 'no', 'nosso', 'site']",direita
1512,"1,18787714638091E+018","['nao', 'estou', 'em', 'momento', 'algum', 'dizendo', 'que', 'a', 'fisionomia', 'dela', 'nao', 'e', 'diferente', 'no', 'entanto', 'que', 'tipo', 'de', 'mulheres', 'o', 'feminismo', 'de', 'vcs', 'ta', 'abrangendo', 'discurso', 'de', 'sororidade', 'viria', 'a', 'calhar', 'em', 'um', 'momento', 'com', 'esses']",neutro
1513,"1,18787074354943E+018","['ricardo', 'lagos', '20', 'ate', '206', 'socialistabachelet', '206', 'ate', '2010', 'socialistapinera', '2010', 'ate', '2014', 'liberalbachelet', '2014', 'ate', '2018', 'socialistapinera', '2018', 'ate', 'hoje', 'liberal', 'a', 'culpa', 'e', 'do', 'socialismo']",neutro
1514,"1,18787016282288E+018","['tal', 'fato', 'relacionase', 'intrinsecamente', 'a', 'desvalorizacao', 'do', 'real', 'e', 'ao', 'consequente', 'aparecimento', 'de', 'poupancas', 'caseiras', 'ou', 'seja', 'a', 'ausencia', 'da', 'circulacao', 'das', 'moedas', 'miudas', 'no', 'livre', 'mercado', 'afetando', 'de', 'maneira', 'direta', 'a', 'dinamicidade', 'economica']",neutro
1515,"1,18718513356209E+018","['mas', 'futebol', 'no', 'maracana', 'e', 'bolsomito', 'ou', 'lulalivre']",neutro
1516,"1,18786164726162E+018","['incluindo', 'voce', 'por', 'que', 'nao', 'faz', 'uso', 'do', 'socialismo', 'e', 'doa', 'seu', 'dinheiro', 'para', 'algum', 'negro', 'pobre', 'ou', 'gay']",direita
1517,"1,18787798564444E+018","['imaculado', 'enjaulado', 'so', 'no', 'caso', 'do', 'sitio', 'de', 'atibaia', 'e', 'acusado', 'por', '10', 'atos', 'de', 'corrupcao', 'e', '4', 'atos', 'de', 'lavagem', 'de', 'dinheiro']",direita
1518,"1,1875615834735E+018","['nosso', 'mundo', 'esta', 'em', 'perigo', 'bolsomito', 'nao', 'pode', 'mais', 'suportar', 'a', 'terrivel', 'pressao', 'dos', 'ambientalistas', 'ele', 'mandou', '5', 'aneis', 'magicos', 'para', '5', 'jovens', 'especiais', 'os', '5', 'poderes', 'unidos', 'formam', 'o', 'grande', 'campeao', 'do', 'bananil', 'o', 'capitao', 'sales', 'terraplana', 'sales', 'o', 'problema', 'e', 'de', 'voces']",esquerda
1519,"1,18786045470773E+018","['se', 'a', 'torcida', 'do', 'boca', 'usasse', '10', 'dessa', 'energia', 'toda', 'para', 'lutar', 'contra', 'o', 'socialismo', 'a', 'argentina', 'seria', 'como', 'a', 'nova', 'zelandia']",direita
1520,"1,18786161017557E+018","['pq', 'nao', 'termina', 'a', 'frasecontra', 'o', 'socialismo']",direita
1521,"1,18778128695969E+018","['anta', 'e', 'teu', 'mito', 'k', 'vai', 'bolsomito', 'k']",neutro
1522,"1,1878755200899E+018","['alem', 'de', 'tomar', 'cuidado', 'com', 'a', 'vida', 'tem', 'que', 'tomar', 'cuidado', 'de', 'nao', 'ser', 'acusado', 'de', 'homofobia']",direita
1523,"1,18787520308862E+018","['por', 'fim', 'ate', 'o', 'conceito', 'de', 'liberalismo', 'varia', 'muito', 'lula', 'foi', 'em', 'muitos', 'sentidos', 'extremamente', 'liberal', 'enfim']",neutro
1524,"1,18787718126492E+018","['falsa', 'dissimulada', 'comunista', 'sem', 'vergonha', 'cheira', 'a', 'lula']",direita
1525,"1,18787537537378E+018","['livrainos', 'do', 'neo', 'liberalismo', 'urgente', 'lulalivreresiste']",esquerda
1526,"1,18786561148287E+018","['quem', 'ainda', 'tiver', 'afim', 'ainda', 'tenhoamanha', 'e', 'folga', 'e', 'dia', 'de', 'peixe', 'hoje', 'e', 'trabalho', '1802150so', 'time', 'europeu', 'camiseta', 'tailandesavem', 'de', 'chat', 'e', 'pega', 'o', 'zap', 'para', 'receber', 'as', 'fotos', 'pagto', 'mercado', 'livre']",neutro
1527,"1,18787501951646E+018","['leia', 'no', 'o', 'pdf', 'do', 'livro', 'de', 'divulgacao', 'da', 'campanha', 'brasil', 'pela', 'segunda', 'e', 'definitiva', 'independencia', 'lancada', 'recentemente', 'pela', 'uniao', 'reconstrucao', 'comunista', 'e', 'outras', 'organizacoes', 'com', 'o', 'documento', 'base', 'e', 'artigos', 'sobre', 'a', 'questao', 'nacion']",esquerda
